date,review,rating,isEdited,userName,title,developerResponse,App_Name
2019-12-30 22:34:50,App provides little information and customer service provides inaccurate information,1,False,NWMom,Limited information,"{'id': 12693831, 'body': 'Hello, NVMom. Thanks for your post. We care about your Aetna Health app experience. I work on Aetna’s support team. If you’ll email our support mailbox, I’ll be happy to look into your issue . Our email address is AetnaHealth-AppSupport@aetna.com. Thanks! Rick G.', 'modified': '2020-01-02T20:58:02Z'}",Aetna Health 
2019-10-02 16:04:46,I can no longer find refills available or auto refills. This is unacceptable.,4,False,chuckles 55,Failure of new format,,Aetna Health 
2019-08-13 16:37:00,My coverage is there when I need it,4,False,kabirah57,Right there,,Aetna Health 
2019-09-12 17:00:19,I dislike that I have to log in every time I use it. What’s the point of having the app on your phone if you have to log in. I can just pull up the website for that.,1,False,MsCinda7,Need Improvement,,Aetna Health 
2019-07-26 20:32:03,Must be able to operate in landscape mode for iPads.  The app does not currently do this.  Please add this ability in the next upgrade.,3,False,nprfan1,"Seems to be OK, but.....",,Aetna Health 
2019-04-10 19:51:04,Have tried multiple times on both Aetna apps and it won’t register me. Would like to use but frustrated just trying to get in. Been a member of this plan for over 10 years,1,False,Jakster1649,Can’t register,"{'id': 8191930, 'body': 'Hello Jakster1649, Thanks for your post. We care about your Aetna Health app experience. I work on Aetna’s support team. If you’ll email our support mailbox, I’ll be happy to look into the issue. Our email address is AetnaHealth-AppSupport@aetna.com. Thanks! Cindy K.', 'modified': '2019-04-14T00:56:12Z'}",Aetna Health 
2019-01-31 19:14:48,"I was hoping to refill a prescription, like I can do on the AETNA Navigator website.  No can do with this iPhone app.  Please add that function.  Otherwise, this app isn’t much use to me.  I already keep a picture of my insurance card in Evernote.",1,False,DougInPrinceton,What about Rx?,"{'id': 7108300, 'body': 'Hello, DouginPrinceton. Thanks for your feedback. Please note we’re in the process of rolling out features in phases to our members. You’ll be notified when Aetna Health pharmacy is ready for you. Until then, you can log into your account at www.aetna.com. Thanks! Rick G..', 'modified': '2019-02-01T02:09:44Z'}",Aetna Health 
2018-01-11 17:29:56,"How is it that such a recognized insurance company does not have an update for members in their app? Do they have one for their providers first before their members?

Ridiculous. Members over providers. The members are what have made Aetna reputable. Please have this site for members working.",1,False,dxxpeachy1791,Unbelievable,,Aetna Health 
2023-10-11 18:29:18,"I just downloaded the app, and it will not open! Their screen with the Aetna logo remains on and nothing will happen, no matter where you tap or swipe.",1,False,Green0156,App will not open.,,Aetna Health 
2023-01-24 15:27:16,Trying to write a message but your message center icon is not coming up (nothing to click on to send message).,1,False,pippi 580,Message,,Aetna Health 
2020-10-29 14:48:52,What distinguishes Aetna’s mobile app is its amazing clarity and accessibility. Highly recommended!,5,False,health counts,Aetna Mobile App,,Aetna Health 
2022-06-30 13:03:07,Never information on this App to help us tiki e the benefits we pay for each month. I would think $1700 would allow me to look at my benefits,1,False,Brianna : ),Horrible App,,Aetna Health 
2022-05-26 23:57:00,The old App had a way to save your ID to Apple Wallet now there is no option.  Contact Aetna support and they send you some canned response telling you to download the app and follow the instructions.  What a joke Aetna is.  🤦‍♂️,1,False,Eyball,App and Aetna support get a D-,"{'id': 30083762, 'body': 'Hello, Eyball. We care about your Aetna Health app experience. I work on Aetna’s support team. If you’ll email our support mailbox at AetnaHealth-AppSupport@aetna.com, we’ll be happy to assist with any issues you may be having with the app. I look forward to hearing from you. Thanks! Cindy K.', 'modified': '2022-05-31T19:07:20Z'}",Aetna Health 
2020-04-15 00:46:43,I can use the app please fix it,5,False,ZHOMER,Ok,"{'id': 14687862, 'body': ""Hello, ZHOMER. Thanks for your post. We care about your Aetna Health app experience. I work on Aetna’s support team. If you’ll email our support mailbox, I’ll be happy to look into the issue you're having. Our email address is AetnaHealth-AppSupport@aetna.com. Thanks! Cindy K."", 'modified': '2020-04-15T16:28:08Z'}",Aetna Health 
2020-08-28 16:21:29,"I downloaded the apps because I wanted to access my ID card. But whenever I clicked on the ID card, the apps kept saying it’s having technical issues.",1,False,Ishouldhaveabettername,Apps keep having technical issues,"{'id': 17613620, 'body': 'Hello, Ishouldhaveabettername. We care about your Aetna Health app experience. If you’ll email our support mailbox at AetnaHealth-AppSupport@aetna.com, we’ll be happy to assist with your digital ID card issue. Look forward to hearing from you. Thanks! Rick G.', 'modified': '2020-08-31T22:26:15Z'}",Aetna Health 
2019-11-01 01:42:54,Really helped cover huge medical costs these hospital trick you into doing.,5,False,RhinoRehabs,Great healthcare,"{'id': 11605088, 'body': ""Hello, We appreciate your positive feedback and care about your Aetna Health app experience. We'll continue adding more features in the future so check back often for new updates. Thanks! Rick G.\n"", 'modified': '2019-11-01T20:51:23Z'}",Aetna Health 
2020-02-17 22:14:54,Provider search is consistently inaccurate and out of date (absolute nightmare). Does not provide access to detailed plan benefits beyond basic brochure information. The “look up a procedure” tool is a joke.,1,False,Tommy_Review,Worthless,,Aetna Health 
2020-01-10 16:07:30,It is very hard to find the information you need. You want us to use generic prescriptions but make it difficult and extremely annoying and time consuming to do so!,1,False,Fitzmom,Fitz,,Aetna Health 
2019-05-07 01:20:42,"Disappointed that I can’t do any transactions - find a pharmacy, check the formulary, etc.",3,False,Dmf_reviewer,No pharmacy information on app,"{'id': 8556557, 'body': ""Hello, Dmf_reviewer. We care about your Aetna Health app experience and appreciate your feedback. We encourage you to continue using our app as we'll add new features throughout the year. Thanks! Cindy K."", 'modified': '2019-05-07T13:59:13Z'}",Aetna Health 
2019-09-02 19:51:23,"This app and the website is designed to intentionally put obstacles in your path so you give up on making claims.

Why can’t you track the claims you submit but are denied?
Why can’t you see the details of the $ under your deductible?
Why can’t you submit a claim on line?

I could go on but not worth my time because has no interest in making this process more transparent or easy",1,False,BevNJ,Awful obstacles built into the UI IX,,Aetna Health 
2018-01-21 16:30:16,I download the app. Open it up with my log in credentials. A screen with a sad fave shows up and says that when they can add more people to use their service i will be able to use the app. Wow.,1,False,Spro2021,Cant even log on,,Aetna Health 
2023-09-16 01:40:13,Very difficult to navigate… unable to find answers to my questions,1,False,One new unhappy customer,Not user friendly,,Aetna Health 
2023-07-24 12:36:39,I have not been able to access my prescriptions or pharmacy benefit information in weeks . In the app or online ?,1,False,Stayseejojo,Prescriptions,,Aetna Health 
2023-05-08 03:08:49,Worst health insurance I’ve ever had- in fact- I can’t even get information or a provider so I guess I don’t have any care except that I pay a ton for nothing!!,1,False,tttttttggggh,Worst ever! Stay away!,,Aetna Health 
2023-02-16 15:15:35,Aetna keeps turning on paperless.  Paper is the only way I can reconcile doctor bills and hold people accountable. Insurance is comfy to everyone who isn’t in the insurance business. I don’t want to give up paper,1,False,John engineer2,Paperless,,Aetna Health 
2023-02-03 00:17:26,Haven’t been able to login since the last version was released. It’s been several days now.,1,False,kpmercer,Latest release broke app.,,Aetna Health 
2023-01-03 23:32:16,Cannot log in or create an account. Tried several times and it could not find my account.,1,False,Generhogg,Login,,Aetna Health 
2022-10-31 23:01:53,"And the refuses to cover Cortizone injections, calling them experimental or investigational. These have been a use for over 50 years for pain. How is that experimental? This company is ridiculous",1,False,Order 0ut,Terrible provider,,Aetna Health 
2022-08-20 03:28:49,I had Cobra insurance Thru Aetna and got employed through another company which is BCBS and both don’t know who is primary or secondary. I have been on the phone with both insurance companies for hours.,1,False,vchica11,I cannot,,Aetna Health 
2022-08-01 17:13:15,"The app never saves user id, every login have to manually enable Face ID. Still app forgets on next launch. How tough is it to have a check box to save user id at least.",1,False,vallal7,Pathetic login,,Aetna Health 
2021-10-02 21:25:26,This site is very helpful,5,False,Corinna warren,Happy,,Aetna Health 
2022-01-25 13:06:11,"One minute pricing works, the next minute it doesn’t. It has very nice features but it picks and chooses when it wants to work",1,False,718Boogs,nice features but it picks and chooses when it wants to work,,Aetna Health 
2021-12-14 19:50:28,App itself is solid. Just wish it was optimized for the iPad.,4,False,Edgar D. M.,Great App,,Aetna Health 
2020-01-17 08:26:58,Great app! Easy to use and comprehensible.,5,False,Eddiethagawd,Recommend!,,Aetna Health 
2021-03-28 18:48:29,Have been trying to enable Face ID for months. Not sure what the problem is but needs fixed. Constantly says it failed to set up,2,False,The Burgh,Face ID,"{'id': 21956511, 'body': 'Hello, The Burgh Thanks for your post. We care about your Aetna Health app experience. I work on Aetna’s support team. If you’ll email our support mailbox, I’ll be happy to look into this issue. Our email address is AetnaHealth-AppSupport@aetna.com. Thanks! Rick G', 'modified': '2021-03-30T19:43:52Z'}",Aetna Health 
2020-08-13 15:57:05,"Great information available, but the screenshot of the EOB is too small to see. I am using Apple products to view the information.",3,False,Tescher7,EOB of the Aetna App,,Aetna Health 
2020-03-30 15:34:59,"30MAR2020. Aetna still can’t make this app work for me. U have a valid Aetna account but when I try to log on the app tells me it’s for a limited audience and I should use the Web app. 

I’ve sent screenshots to Aetna and have never heard from them. 

(:-<)",1,True,hardycr,Will Aetna Ever Listen?,"{'id': 12896754, 'body': 'Hello, hardycr. Thanks for your post. We care about your Aetna Health app experience. I work on Aetna’s support team. If you’ll email our support mailbox, I’ll be happy to look into the issue. Our email address is AetnaHealth-AppSupport@aetna.com. Thanks! Cindy K.', 'modified': '2020-01-14T02:43:28Z'}",Aetna Health 
2020-03-10 15:47:48,"Not sure what changed, but the app was working great until latest update and now it refuses to accept Face ID and just freezes the whole app if I try and enable. Please fix!",1,False,suzannehs,App worked until update,,Aetna Health 
2020-02-15 12:22:41,Search engine should let you search by doctor type and have maps available.,1,False,paco7la,Search engine,,Aetna Health 
2020-01-26 04:13:07,"I tried to use this app on my iPad, but a message came up that I needed to upgrade to the new version. I tried to download the new version, but it won't update and the version I currently have does not work.",1,False,LostFavorites,No luck ne'er works on iPad,,Aetna Health 
2019-10-12 01:53:55,If you don’t want to know what your benefits are or what you will need to pay for services then you’re all good,2,False,AP13!,No actual information,,Aetna Health 
2019-12-21 00:02:23,Now that the old app has been disabled I have no option that works. This garbage app only ever opens to a white screen no matter how many times I uninstall and reinstall. It is worse than unusable.,1,False,siksia,Garbage,,Aetna Health 
2019-11-24 14:19:52,This app obviously needs more work before it’s ready. It won’t even show me my I’d cards. At least the old app worked. Please don’t decommission the old app until you fix this one!,1,False,jc055,Not ready for prime time,"{'id': 12070222, 'body': 'Hello, jc055. Thanks for your post. We care about your Aetna Health app experience. I work on Aetna’s support team. If you’ll email our support mailbox, I’ll be happy to look into the issue with your ID Cards. Our email address is AetnaHealth-AppSupport@aetna.com. Thanks! Cindy K.', 'modified': '2019-11-26T22:04:00Z'}",Aetna Health 
2019-09-17 20:53:08,I just downloaded this app and it does nothing. Literally redirects me to the website through internet browser instead of opening the app and working properly!!,1,False,bsalgado04,Useless,"{'id': 10754921, 'body': 'Hello bsalgado04, Thanks for your post. We care about your Aetna Health app experience. I work on Aetna’s support team. If you’ll email our support mailbox, I’ll be happy to walk you through the app. Our email address is AetnaHealth-AppSupport@aetna.com. Thanks! Rick G.', 'modified': '2019-09-18T22:34:15Z'}",Aetna Health 
2019-03-25 19:19:35,I have been trying to make a payment to my provider using credit card. The payment doesn’t get processed at all.,1,False,kdn@wi,Payment option doesn’t work,"{'id': 7920251, 'body': 'Hello kdn@wi, Thanks for your post.  I work on Aetna’s support team and we care about your Aetna Health app experience. If you’ll email our support mailbox, I’ll be happy to look into your claims payment issue. Our email address is AetnaHealth-AppSupport@aetna.com. Thanks! Cheryl M.', 'modified': '2019-03-26T20:44:04Z'}",Aetna Health 
2018-01-07 21:37:52,Apparently they’re rolling it out incrementally so may or may not work for you. Didn’t let me access it and tried to send me to their horrible website.,1,False,graveltech,Not available for everyone,,Aetna Health 
2023-07-06 23:07:28,I received a call to verify my address before shipping my medication. I asked them to remove my daughter’s address and send to my home address. They mailed it to my daughter in New Orleans!,1,False,Mary Kathryn 5,Pharmacy,,Aetna Health 
2023-05-27 17:05:55,"Everytime I log in I get the message: Email address required, your email no longer works or wasn’t provided…",1,False,José House,Please fix this,,Aetna Health 
2023-04-23 04:33:15,"I keep getting emails that say “Your new Explanation of Benefits Summary” and go to “View your statement” and for the 2nd day in a row it says, nothing available. Very frustrating and a waste of my time.",1,False,SoochieBee,Dissapointing,"{'id': 36233545, 'body': 'Hi SoochieBee, I work on the Aetna Health support team and am here to help. If \r\nyou’ll email aetnahealth-appsupport@aetna.com, we can see why \r\nthings aren’t working as you expected. I look forward to hearing from you.  Greg H.', 'modified': '2023-04-28T23:32:00Z'}",Aetna Health 
2023-04-06 19:00:15,Multiple requests have been made and nothing.,1,False,Hugh Jass Lemon Face,Never received cards for at least 4 months and counting.,"{'id': 35872640, 'body': 'Hello, Hugh. Thanks for your post. We care about your Aetna Health app experience. I work on Aetna’s support team. If you’ll email our support mailbox, I’ll be happy to look into the issue. Our email address is AetnaHealth-AppSupport@aetna.com. Thanks! Cindy K.', 'modified': '2023-04-10T19:02:37Z'}",Aetna Health 
2020-09-19 19:09:27,Very handy and easy to use.,5,False,Bstockholm,Easy to use,,Aetna Health 
2023-03-31 19:19:14,You have had two months to fix your mistake and it appears you have not done that. I do not have a child dependent!!!!,1,False,Lipisious,Fix it!,,Aetna Health 
2022-11-29 01:01:28,Would you please finally fix this feature so that it does not get randomly disabled?,2,True,mushni1,Face ID,"{'id': 26829053, 'body': 'Hello, mushni1. Thanks for your post. We care about your Aetna Health app experience. I work on Aetna’s support team. If you’ll email our support mailbox, I’ll be happy to look into the issue. Our email address is AetnaHealth-AppSupport@aetna.com. Thanks! Cindy K.', 'modified': '2021-12-14T14:10:39Z'}",Aetna Health 
2022-10-04 18:57:15,My policy says it is greatly cheaper to me to use an on-line pharmacy yet it fails to identify any online pharmacies in the network. Finding a doctor is horrible too,1,False,Lawdealer,Poorly made. Run away,,Aetna Health 
2022-07-27 22:10:03,There’s missing functionality that would require members to log into the web portal from a PC.,1,False,flybbuk,Missing functions,,Aetna Health 
2021-06-21 20:38:53,I can’t get refills. I have talked to Aetna 3 times and spoke to doctors office today. They say they sent the prescriptions electronically but Aetna (now CVS mail order with another phone number does not have them)😡,1,False,Ridiculous to get refills,Meds,,Aetna Health 
2021-03-11 05:25:50,This should be way better but it’s missing important features such as EHR and Apple Health Kit syncing.,3,False,Sensee111024,Missing Key Sync Features,"{'id': 21615938, 'body': ""Hello, Sensee111024. Thanks for your feedback. We'll pass your feedback on to our product team. Please note we’re in the process of rolling out different features throughout the year. Thanks! Rick G.\n"", 'modified': '2021-03-12T15:06:46Z'}",Aetna Health 
2021-02-10 12:03:57,Why won’t the “pending messages “ go away after I have viewed and accepted them?!?!,3,False,Yoodle12,Pending Messages,,Aetna Health 
2021-01-05 15:30:53,I called in December to inquire when choosing annual plan if my pcp was covered with a plan. I was told yes. Now I find out my doctor is not snd im spending hours on phone trying to rectify this. This is Aetna’s customer service error and has caused me much time and grief.,1,False,Rebedee,Plans,,Aetna Health 
2020-12-23 16:54:33,"I am on Aetna Medicare and the app says it's only available for a limited audience right now.  It has never worked for me.  When I click app support, just get a blank page.  Any ideas?",1,False,Njrick,App says it can't work for me!,,Aetna Health 
2023-09-14 19:26:39,A real help for the people who needed. Thank you,5,False,DayanaS26,Aetna,,Aetna Health 
2020-09-05 00:04:11,Terrible does not work. Couldn’t wait for update. It came updated app then STILL takes you to screen saying working on update and you’ll be the first to know.  Crazy,1,False,Catcher mama,App doesn’t work.,,Aetna Health 
2020-08-14 23:53:17,"Unable to login through my iPhone Se using touch, unable to login via my wife’s iPhone 10 via facial recognition. The app is ok but pretty simplistic.",2,False,SJGWork,Touch ID and Facial recognition not working,,Aetna Health 
2020-03-19 20:42:04,This new updated app only provides bills and have no benefits such as allowing me to renew pharmacy item.  I don’t see why I am supposed to use the app.,1,False,dgwheel,No longer help with Prescriptions.  Wonder what they were thinking?,,Aetna Health 
2022-06-19 01:56:51,App is ok. Face ID doesn’t work. Keeps telling me try again later.,3,False,sdasilva18,Face ID not working,"{'id': 30459899, 'body': 'Hello, sdasilva18. Thanks for your post. We care about your Aetna Health app experience. I work on Aetna’s support team. If you’ll email our support mailbox, I’ll be happy to look into the issue. Our email address is AetnaHealth-AppSupport@aetna.com. Thanks! Cindy K.', 'modified': '2022-06-20T16:08:02Z'}",Aetna Health 
2023-08-04 19:40:18,"Our company switched from Cigna to Aetna this year 
It’s been a terrible experience
Customer service is atrocious 
Virtually every claim is denied out of hand with almost zero support in terms of working through each claim
Pharmacy coverage pales in comparison to Cigna with far greater costs and a more costly partnership with CVS
I had nearly none of these issues with a Cigna 
Pity",1,False,DomJohnBer,Cigna far superior and user friendly,,Aetna Health 
2023-07-20 20:22:11,"Is a crappy app but what was I expected from a greedy, dishonest and miserable company such as aetna. Like aetna services the app only does the minimum. Disgusting app for a disgusting company.",1,False,JJSAI28,Crappy useless app. Ended up calling by the app request.,,Aetna Health 
2023-04-20 10:59:15,Go online to find costs fir certain medications at different pharmacies and can never find anything.  Never easy to find what I need.,1,False,FAcqua13,Can’t find costs,,Aetna Health 
2023-03-07 17:50:14,"According to the claim department, Aetna DOES NOT take direct payment from clients. If you think you’re being a diligent customer and paying for your bills through the app, YOUR PAYMENT WILL NEVER MAKE IT to the provider!",1,False,AriCantu,AVOID USING APP TO PAY FOR BILLS,"{'id': 35403204, 'body': 'Hello, AriCantu. We care about your Aetna Health app experience.  I work on Aetna’s support team. If you’ll email our support mailbox at AetnaHealth-AppSupport@aetna.com, we’ll be happy to assist with any issues you may be having with the app. I look forward to hearing from you. Thanks! Cindy K.', 'modified': '2023-03-15T13:27:45Z'}",Aetna Health 
2022-10-07 17:01:47,Ever since my plan changed 8 have been. Toning short of confused and left with little to no customer support !!!,1,False,Amrodm1234,Worst website and worst service,,Aetna Health 
2019-08-29 23:42:47,Great & User Friendly!,5,False,5 *$tar,Love the mobile,"{'id': 10501823, 'body': ""Hello 5*$tar We appreciate your positive feedback and care about your Aetna Health app experience. We'll continue adding more features in the future so check back often for new updates. Thanks! Rick G.\n"", 'modified': '2019-09-03T22:26:26Z'}",Aetna Health 
2022-06-10 22:30:16,"The app consistently logs me out day to day, when there perfectly good ways to keep users logged in or enable Face ID",2,False,Metasword24,App Doesn’t Save Login,"{'id': 30336371, 'body': 'Hello, Metasword24. Thanks for your post. We care about your Aetna Health app experience. I work on Aetna’s support team. If you’ll email our support mailbox, I’ll be happy to look into this for you. Our email address is AetnaHealth-AppSupport@aetna.com. Thanks! \r Meg B. \n\n', 'modified': '2022-06-13T19:27:39Z'}",Aetna Health 
2022-03-26 05:36:44,"The website is hard to navigate. And half the time it’s not working 
And my nickname is not working so I can’t even send us.",1,False,xsdych,Website,,Aetna Health 
2021-12-07 16:32:30,Very limited search function and utterly useless in a city.,2,False,NYC2009,Search Function is Useless,,Aetna Health 
2021-06-24 19:22:17,Can’t pull up my ID card due to no connection while on a gigabit WiFi network. Preposterous. The only thing worse than The app is Aetna’s service.,1,False,Faux_Anonymity,Simply Broken,"{'id': 23629309, 'body': 'Hello, Faux_Anonymity. Thanks for your post. We care about your Aetna Health app experience. I work on Aetna’s support team. If you’ll email our support mailbox, I’ll be happy to look into your ID card issue. Our email address is AetnaHealth-AppSupport@aetna.com. Thanks! Rick G.', 'modified': '2021-06-28T12:22:08Z'}",Aetna Health 
2020-11-19 20:23:35,I wish we could get messages on the app. Those are what I need most on the go,3,False,DSimonton,No messages,,Aetna Health 
2020-10-25 03:18:08,My insurance changed 9-20.  I tried to update this app to reflect the change.....forget it!!  The tech department couldn’t even help they told me I had to use the website.  Very disappointed.,1,False,Tammy N Max,Aetna Tech can’t help,"{'id': 18859920, 'body': 'Hello, Tammy. Thanks for your post. We care about your Aetna Health app experience. I work on Aetna’s support team. If you’ll email our support mailbox, I’ll be happy to look into this issue and see what isn’t updating for you. Our email address is AetnaHealth-AppSupport@aetna.com. Thanks! Cheryl M.', 'modified': '2020-11-02T22:17:31Z'}",Aetna Health 
2020-10-16 16:23:14,"Cannot use the search. Preprogrammed searches also do not display accurate results. 

Oddly enough, website search also does not work.",1,False,Bestrob,No Search Capabilities,,Aetna Health 
2020-09-26 18:12:12,I’m glad to see it isn’t just me that’s having this issue sad to see this app is just like the stupid health care system and doesn’t work. Useless download don’t waste your time!,1,False,mvela5840,Doesn’t work!!,,Aetna Health 
2020-05-04 19:29:08,"Doesn’t provide enough information, hard to navigate.",2,False,Mama linger,Hard to navigate.,,Aetna Health 
2020-04-10 12:58:06,The site is a little difficult to find things,3,False,1Pat13,Confused,"{'id': 14637932, 'body': ""Hello, 1Pat13. We appreciate your feedback and care about your Aetna Health app experience. We'll continue adding more features in the future so check back often for new updates. Thanks! Cindy K."", 'modified': '2020-04-13T18:18:35Z'}",Aetna Health 
2020-03-12 00:24:35,"They never sent me a card, and now it says “we’re having technical difficulties, please try again later” when I try to pull it up in the app.",1,False,crx81,Can’t pull up my card!,"{'id': 14016771, 'body': 'Hello crx81, Thanks for your post. We care about your Aetna Health app experience. I work on Aetna’s support team. If you’ll email our support mailbox, I’ll be happy to look into the issue. Our email address is AetnaHealth-AppSupport@aetna.com. Thanks! Cheryl M.\r\n\r\n', 'modified': '2020-03-13T01:14:56Z'}",Aetna Health 
2019-12-06 23:25:26,This new app has less functionality than the previous one. Plus my ID cards won’t load. I’m hoping you update it quickly - I really expected more.,1,False,Lady Di!,Disappointing!,"{'id': 12323003, 'body': 'Hello, Lady Di. Thanks for your post. We care about your Aetna Health app experience. I work on Aetna’s support team. If you’ll email our support mailbox, I’ll be happy to look into the issue with your ID Cards. Our email address is AetnaHealth-AppSupport@aetna.com. Thanks! Rick G.\n', 'modified': '2019-12-10T17:43:39Z'}",Aetna Health 
2019-11-05 11:42:25,Why did you get rid of Aetna Mobile. This is awful. I can’t find coverage information and with the latest update the sign in screen is just jumbled. Please don’t retire Aetna Mobile.,1,False,Talmani,Aetna Mobile was so much better,"{'id': 11697862, 'body': 'Hello, Talmani. Thanks for your post. We care about your Aetna Health app experience. I work on Aetna’s support team. If you’ll email our support mailbox, I’ll be happy to look into the issue of your sign in screen. Our email address is AetnaHealth-AppSupport@aetna.com. Thanks! Cindy K.', 'modified': '2019-11-06T20:56:45Z'}",Aetna Health 
2019-09-09 21:13:17,"Went through the whole process of registering the app just to be given a message that it is a limited rollout and not actually available to me. Thanks, Aetna. Very helpful.",1,False,OGNYDC,Not actually available,,Aetna Health 
2023-06-10 14:55:03,Easy to use. Fast.,5,False,Guest3201,Easy to use. Fast.,,Aetna Health 
2019-08-20 20:20:28,"Displays only a fraction of my claims, in no logical order. Search function is too broad and can’t seem to find any specific providers or facilities to determine if they are in network. What is the point of this app?",1,False,DocAyDee,Useless,,Aetna Health 
2023-07-30 02:10:12,I constantly have to redo my log in information because this crap app always has some issue!!!!,1,False,Spiderman_TG,Poor app,,Aetna Health 
2022-11-20 16:57:36,This app keeps telling me I have the wrong password and making me reset mine. I ASSURE you that I remember my password. I am using iPhone if anyone needs to I know that.,1,False,recottt,Constant Password Reset,"{'id': 33295611, 'body': 'Hello, recottt. Thanks for your post. We care about your Aetna Health app experience. I work on Aetna’s support team. If you’ll email our support mailbox, I’ll be happy to look into the issue. Our email address is AetnaHealth-AppSupport@aetna.com. Thanks! Cindy K.', 'modified': '2022-11-22T04:16:12Z'}",Aetna Health 
2022-08-15 18:53:16,My job just switched to Aetna for prescriptions and they are refusing to fill a prescription that my daughter has been using for three years !,1,False,Pancakebum101,Prescription plan,,Aetna Health 
2022-06-30 19:11:44,Awesome application and easy to use! Thank you Aetna 😁,5,False,GGREQUEJO74,😁,"{'id': 30831384, 'body': ""Hello, GGREQUEJO74. I work on Aetna’s support team. We appreciate your feedback and care about your Aetna Health app experience. We'll continue adding more features in the future, so check back often for new updates. Thanks! Cindy K."", 'modified': '2022-07-11T13:52:07Z'}",Aetna Health 
2022-05-18 21:48:46,Good job thanks,5,False,sememi,Password reset,,Aetna Health 
2022-06-05 13:48:24,"Healthy Rewards Icon is missing from the app and on my account in general since April 1, 2022.  Tech support has still not found a fix for it yet…..",1,False,Looks for sales,Healthy Rewards Icon,,Aetna Health 
2022-01-23 21:53:49,When trying to look for an approved eye clinic it shuts down the whole app.,2,False,Tjberry,Crashed,"{'id': 27707662, 'body': 'Hello, Tjberry. We care about your Aetna Health app experience. I work on Aetna’s support team. If you’ll email our support mailbox at AetnaHealth-AppSupport@aetna.com, we’ll be happy to assist with any issues you may be having with the app. I look forward to hearing from you. Thanks! Cindy K.', 'modified': '2022-01-27T21:03:55Z'}",Aetna Health 
2020-04-10 08:16:17,"Without the ability to refill a prescription, this app is nearly useless.",2,False,GamblinMan2,No Prescription Refill Ability,"{'id': 14638010, 'body': ""Hello, GamblinMan2. We care about your Aetna Health app experience and appreciate your feedback. We encourage you to continue using our app as we'll add new features throughout the year. Thanks! Cindy K."", 'modified': '2020-04-13T18:24:56Z'}",Aetna Health 
2022-01-04 18:20:02,Have been unable to log in via the app or website for weeks. Error “we can’t complete your request. Please try again later.”,1,False,app_tinted_glasses,"U ok, Aetna?","{'id': 27266159, 'body': 'Hello, app_tinted_glasses. Thanks for your post. We care about your Aetna Health app experience. I work on Aetna’s support team. If you’ll email our support mailbox, I’ll be happy to look into the issue. Our email address is AetnaHealth-AppSupport@aetna.com. Thanks! Cindy K.', 'modified': '2022-01-06T01:20:55Z'}",Aetna Health 
2021-10-17 19:28:56,I noticed in my medication information that it lacks all of my prescriptions.,1,False,not impressed 1965,In accurate information,"{'id': 25798992, 'body': 'Hello, 1965. Thanks for your post. We care about your Aetna Health app experience. I work on Aetna’s support team. If you’ll email our support mailbox, I’ll be happy to look into the issue. Our email address is AetnaHealth-AppSupport@aetna.com. Thanks! Cheryl M.\r\n\r\n\r\n', 'modified': '2021-10-20T19:46:21Z'}",Aetna Health 
2021-05-13 20:47:58,Can’t even register... despite the “help” from tech support. You’d think a billion dollar company would be able to make an app work 🙃,1,False,healthcare pls,Horrible,"{'id': 22858836, 'body': 'Hello, healthcare pls. Thanks for your post. We care about your Aetna Health app experience. I work on Aetna’s support team. If you’ll email our support mailbox, I’ll be happy to look into the issue. Our email address is AetnaHealth-AppSupport@aetna.com. Thanks! Rick G.\n', 'modified': '2021-05-17T19:05:41Z'}",Aetna Health 
2021-05-04 14:19:04,I prefer to use google rather than the app.,1,False,graveleeeeeeeee,"Difficult to find provider, it is better to google it myself",,Aetna Health 
2020-11-13 12:19:56,Paid 40 dollars for someone to tell me they couldn’t help and to go to urgent care because I had covid.   Called urgent care and they said they couldn’t help because I had covid.  Waste of time and money.,1,False,rdv76,Teledoc. Don’t waste your money.,,Aetna Health 
2020-11-02 19:26:19,Says it’s only available to certain users but it’s advertised on the website to be downloaded. When can I use this ap??,1,False,Jamesmommy23,Won’t actually open,"{'id': 18927970, 'body': 'Hello, Jamesmommy23. Thanks for your post. We care about your Aetna Health app experience. I work on Aetna’s support team. If you’ll email our support mailbox, I’ll be happy to look into the issue. Our email address is AetnaHealth-AppSupport@aetna.com. Thanks! Cindy K.', 'modified': '2020-11-05T21:37:19Z'}",Aetna Health 
2020-10-16 22:36:24,"The system fails consistently. Each time a patient login the system fails it requires you to physically login instead of through fingerprint. A very frustrating, inaccurate system .",1,False,ceeveeser,Edy,,Aetna Health 
2020-08-20 00:38:24,I have been trying for months to get this app to work. EVERY time I log in I get “Aetna Health is momentarily down. Please try again later. Well it’s later. And I’m deleting this worthless app.,1,False,New Yooser,Doesn’t work at all,,Aetna Health 
2022-07-12 00:31:40,In 2022 using a iPhone app on iPad is embarrassing either support iPads or make people use website,2,False,me87653,Decent app on phone painful on iPad,,Aetna Health 
